id,status,authenticated,latitude,longitude,event_type,event_cause,corridor,zone,veh_type,start_datetime,hour,weekday,weekday_name,month,month_name,is_peak_hour,priority,priority_high,requires_road_closure,closed_datetime,duration_minutes,duration_bucket,junction,police_station,has_cargo_data,has_truck_age,has_junction,is_authenticated,cargo_material,reason_breakdown,age_of_truck,address
FKID002767,closed,True,12.9889825,77.499291,unplanned,road_conditions,Magadi Road,Unknown,N/A,2024-03-23 23:10:33.234000+00:00,23,5,Saturday,3,March,0,High,1,0,2024-04-06 06:05:16.826875+00:00,19134.726547916667,Slow,unmapped,Kamakshipalya,0,0,0,1,,,,"Magadi Main Road, Janapriya Bharat Enclave, Sri Venkateshwara Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)"
FKID002768,closed,True,12.9528787,77.5416099,unplanned,vehicle_breakdown,Mysore Road,Unknown,ksrtc_bus,2024-03-24 00:24:26.981000+00:00,0,6,Sunday,3,March,0,High,1,0,2024-03-24 00:33:12.619856+00:00,8.7606476,Fast,unmapped,Byatarayanapura,0,0,0,1,,,,"Mysore Road, KR Market Road Junction, Bapuji Nagar, Bengaluru, Karnataka. Pin-560026 (India)"
FKID002769,closed,True,12.9632375,77.5821665,unplanned,water_logging,Mysore Road,Unknown,N/A,2024-03-07 06:14:19.180000+00:00,6,3,Thursday,3,March,1,High,1,1,2024-03-25 21:05:29.542891+00:00,26811.17271485,Slow,unmapped,Halasuru Gate,0,0,0,1,,,,"Sri Narasimha Raj Wadiyar Road, KG Layout, Kumbaragundi, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)"
FKID002770,active,True,12.9171714,77.6225956,unplanned,water_logging,ORR East 1,Unknown,N/A,2024-03-07 06:15:42.242000+00:00,6,3,Thursday,3,March,1,High,1,0,,,,unmapped,Madiwala,0,0,0,1,,,,"Outer Ring Road, Silk Board Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
FKID002771,closed,True,12.980744,77.6221619,unplanned,water_logging,Non-corridor,Unknown,N/A,2024-03-07 06:17:33.914000+00:00,6,3,Thursday,3,March,1,Low,0,1,2024-03-08 22:39:26.902651+00:00,2421.883144183333,Slow,unmapped,Halasur,0,0,0,1,,,,"Murphy Road, Kensington Oval Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)"
FKID002772,closed,True,13.014946,77.5659894,unplanned,vehicle_breakdown,Tumkur Road,Unknown,truck,2024-03-23 22:23:03.794000+00:00,22,5,Saturday,3,March,0,High,1,0,,,,unmapped,Sadashivanagar,1,1,0,1,food material,fan cut😭,10.0,"Gulmohar Marg, CNR Rao Circle, Indian Institute of Science, Bengaluru, Karnataka. Pin-560012 (India)"
FKID002773,closed,True,13.0546106,77.473149,unplanned,vehicle_breakdown,Non-corridor,Unknown,heavy_vehicle,2024-03-23 23:16:07.225000+00:00,23,5,Saturday,3,March,0,Low,0,0,,,,unmapped,No Police Station,0,0,0,1,,,,"Madavara Main Road, Madavara, Bengaluru, Karnataka. Pin-560073 (India)"
FKID002774,active,True,12.9872962,77.7335491,unplanned,pot_holes,Non-corridor,Unknown,N/A,2024-03-24 01:58:43.072000+00:00,1,6,Sunday,3,March,0,Low,0,0,,,,unmapped,Whitefield,0,0,0,1,,,,"Pattandur Agrahara Road, Harman Campus, EOIZ Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
FKID002775,closed,True,12.9890794,77.5740165,unplanned,vehicle_breakdown,Non-corridor,Unknown,bmtc_bus,2024-03-24 00:36:00.499000+00:00,0,6,Sunday,3,March,0,Low,0,0,,,,unmapped,Sheshadripuram,0,0,0,1,,,,"Subedar Chatram Road, Shree MG Seshadri Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)"
FKID002776,closed,True,12.9632333,77.5821144,unplanned,water_logging,Mysore Road,Unknown,N/A,2024-03-07 06:15:54.796000+00:00,6,3,Thursday,3,March,1,High,1,1,2024-03-25 21:05:31.994064+00:00,26809.619967733335,Slow,unmapped,Halasuru Gate,0,0,0,1,,,,"3rd Cross Road, KG Layout, Kumbaragundi, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)"
FKID002777,closed,True,12.9541513,77.5854033,unplanned,water_logging,Non-corridor,Unknown,N/A,2024-03-07 06:22:54.148000+00:00,6,3,Thursday,3,March,1,Low,0,0,2024-04-12 03:14:21.278445+00:00,51651.45217408333,Slow,unmapped,Wilson Garden,0,0,0,1,,,,"Lalbagh Main Road, Lalbagh Main Gate Junction, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)"
FKID002778,closed,True,13.0098571,77.5907168,unplanned,water_logging,Non-corridor,Unknown,N/A,2024-03-07 06:20:21.938000+00:00,6,3,Thursday,3,March,1,Low,0,0,2024-03-07 09:28:22.239916+00:00,188.00503193333333,Medium,unmapped,R.T. Nagar,0,0,0,1,,,,"Jayamahal Main Road, Vasanth Enclave, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)"
FKID002779,active,True,12.9829911,77.5762723,unplanned,tree_fall,Non-corridor,Unknown,N/A,2024-03-07 06:20:17.386000+00:00,6,3,Thursday,3,March,1,Low,0,1,,,,unmapped,High ground,0,0,0,1,,,,"Loop Road, C Ranga Swamy Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
FKID002780,active,True,12.9541768,77.5852896,unplanned,water_logging,Non-corridor,Unknown,N/A,2024-03-07 06:19:41.773000+00:00,6,3,Thursday,3,March,1,Low,0,0,,,,unmapped,City Market,0,0,0,1,,,,"Lalbagh Main Road, Lalbagh Main Gate Junction, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)"
FKID002781,closed,True,12.9884899,77.6175216,unplanned,tree_fall,Non-corridor,Unknown,N/A,2024-03-07 06:19:45.098000+00:00,6,3,Thursday,3,March,1,Low,0,0,2024-03-07 06:37:50.063753+00:00,18.082762549999998,Fast,unmapped,Pulikeshinagar(F.Town),0,0,0,1,,,,"Tank Road, Mother Teresa Circle, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)"
FKID002782,closed,True,12.9132468,77.6252662,unplanned,vehicle_breakdown,Hosur Road,Unknown,ksrtc_bus,2024-03-07 06:20:04.965000+00:00,6,3,Thursday,3,March,1,High,1,0,,,,unmapped,HSR Layout,0,0,0,1,,,,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
FKID002783,active,True,13.0116618,77.5516826,unplanned,pot_holes,West of Chord Road,Unknown,N/A,2024-03-24 05:15:09.635000+00:00,5,6,Sunday,3,March,1,High,1,0,,,,unmapped,Malleshwaram,0,0,0,1,,,,"Da Ra Bendre Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)"
FKID002784,closed,True,13.06618,77.4523617,unplanned,vehicle_breakdown,Non-corridor,Unknown,lcv,2024-03-24 03:30:34.094000+00:00,3,6,Sunday,3,March,0,Low,0,0,,,,unmapped,No Police Station,0,0,0,1,,,,"Mumbai Bengaluru Highway, Makali, Bengaluru, Karnataka. Pin-562162 (India)"
FKID002785,closed,True,12.9165318,77.5708928,unplanned,vehicle_breakdown,Non-corridor,Unknown,bmtc_bus,2024-03-24 04:40:37.952000+00:00,4,6,Sunday,3,March,0,Low,0,0,,,,unmapped,Banashankari,0,0,0,1,,,,"Subramanyapura Road, Sarbandapalya, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)"
FKID002786,closed,True,12.8893035,77.5976747,unplanned,vehicle_breakdown,Bannerghata Road,Unknown,bmtc_bus,2024-03-24 04:58:13.522000+00:00,4,6,Sunday,3,March,0,High,1,0,2024-03-24 07:24:16.475540+00:00,146.04922566666667,Medium,unmapped,Hulimavu,0,0,0,1,,,,"Bannerghatta Main Road, Rose Garden Apartment, Eshwari Industrial Estate, Arakere, Bengaluru, Karnataka. Pin-560076 (India)"
FKID002787,closed,True,12.8989189,77.6342551,unplanned,vehicle_breakdown,Hosur Road,Unknown,heavy_vehicle,2024-03-24 02:40:34.944000+00:00,2,6,Sunday,3,March,0,High,1,0,,,,unmapped,HSR Layout,0,0,0,1,,,,"Hosur Road, Vajpayee Nagar, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)"
FKID002788,active,True,12.9303329,77.6850466,unplanned,pot_holes,ORR East 1,Unknown,N/A,2024-03-07 06:23:16.158000+00:00,6,3,Thursday,3,March,1,High,1,0,,,,unmapped,HAL Old Airport,0,0,0,1,,,,"Marthalli Ring Road, Saffron Square, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)"
FKID002789,active,True,12.9839494,77.64135,unplanned,tree_fall,Old Madras Road,Unknown,N/A,2024-03-07 06:25:15.066000+00:00,6,3,Thursday,3,March,1,High,1,0,,,,unmapped,Jeevanbheemanagar,0,0,0,1,,,,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)"
FKID002790,active,True,13.0340915,77.5293001,unplanned,tree_fall,Tumkur Road,Unknown,N/A,2024-03-07 06:23:48.660000+00:00,6,3,Thursday,3,March,1,High,1,0,,,,unmapped,Yeshwanthpura,0,0,0,1,,,,"SRS Road, Narasimhaiah Industrial Estate, Peenya, Bengaluru, Karnataka. Pin-560058 (India)"
FKID002791,active,True,12.98182,77.5704517,unplanned,water_logging,Non-corridor,Unknown,N/A,2024-03-07 06:23:57.065000+00:00,6,3,Thursday,3,March,1,Low,0,0,,,,unmapped,Sheshadripuram,0,0,0,1,,,,"Deena Seva Sangh Road, Lakshmanapuri, Seshadripuram, Bengaluru, Karnataka. Pin-560009 (India)"
FKID002792,closed,True,12.9754581,77.574901,unplanned,water_logging,Non-corridor,Unknown,N/A,2024-03-07 06:24:35.906000+00:00,6,3,Thursday,3,March,1,Low,0,0,2024-03-07 07:06:05.012440+00:00,41.48510733333333,Fast,unmapped,Upparpet,0,0,0,1,,,,"Kempegowda Road, Elite Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)"
FKID002793,closed,True,13.0203745,77.583989,unplanned,water_logging,Bellary Road 1,Unknown,N/A,2024-03-07 06:24:26.417000+00:00,6,3,Thursday,3,March,1,High,1,0,2024-03-09 23:10:49.133163+00:00,3886.3786027166666,Slow,unmapped,Sadashivanagar,0,0,0,1,,,,"Bellary Road, Embassy One, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)"
FKID002794,closed,True,12.9318911,77.5415126,unplanned,vehicle_breakdown,ORR West 1,Unknown,bmtc_bus,2024-03-24 02:44:33.748000+00:00,2,6,Sunday,3,March,0,High,1,0,,,,unmapped,Banashankari,0,0,0,1,,,,"Dr Rajkumar Puniya Bhoomi Road, Phase 2 Block 7, Hosakerehalli, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)"
FKID002795,closed,True,13.0891773,77.5961725,unplanned,vehicle_breakdown,Bellary Road 2,Unknown,lcv,2024-03-24 05:42:05.534000+00:00,5,6,Sunday,3,March,1,High,1,0,2024-03-24 05:56:21.414333+00:00,14.264672216666666,Fast,unmapped,Yelahanka,0,0,0,1,,,,"Bellary Road, Legacy Cirocco, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)"
FKID002796,active,True,12.9854524,77.5746411,unplanned,others,Non-corridor,Unknown,N/A,2024-03-07 06:25:28.534000+00:00,6,3,Thursday,3,March,1,Low,0,1,,,,unmapped,Sheshadripuram,0,0,0,1,,,,"Padmabhushan Dr RK Srikantan Road, VV Giri Colony, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)"
FKID002797,closed,True,13.0409067,77.5172818,unplanned,vehicle_breakdown,Tumkur Road,Unknown,lcv,2024-03-24 05:50:20.839000+00:00,5,6,Sunday,3,March,1,High,1,0,2024-03-24 07:38:33.181322+00:00,108.20570536666668,Medium,unmapped,Peenya,0,0,0,1,,,,"Mumbai Bengaluru Highway, Netaji Nagar, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)"
FKID002798,closed,True,12.9436885,77.574042,unplanned,tree_fall,Non-corridor,Unknown,N/A,2024-03-07 06:26:10.207000+00:00,6,3,Thursday,3,March,1,Low,0,1,2024-03-09 06:50:52.630321+00:00,2904.7070553500002,Slow,unmapped,Basavanagudi,0,0,0,1,,,,"Shri BP Wadia Road, Tagore Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)"
FKID002799,closed,True,13.0488973,77.4967967,unplanned,water_logging,Non-corridor,Unknown,N/A,2024-03-07 06:27:26.006000+00:00,6,3,Thursday,3,March,1,Low,0,1,2024-03-07 07:38:41.075258+00:00,71.25115430000001,Fast,unmapped,Peenya,0,0,0,1,,,,"Mumbai Bengaluru Highway, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)"
FKID002800,closed,True,12.9704729,77.6102571,unplanned,water_logging,Non-corridor,Unknown,N/A,2024-03-07 06:26:15.726000+00:00,6,3,Thursday,3,March,1,Low,0,1,2024-03-07 08:56:13.822802+00:00,149.96828003333334,Medium,unmapped,Ashok Nagar,0,0,0,1,,,,"Commissariat Road, Garuda Mall, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)"
FKID002801,active,True,13.0342973,77.5294166,unplanned,others,Tumkur Road,Unknown,N/A,2024-03-07 06:26:35.800000+00:00,6,3,Thursday,3,March,1,High,1,0,,,,unmapped,Yeshwanthpura,0,0,0,1,,,,"SRS Road, Narasimhaiah Industrial Estate, Peenya, Bengaluru, Karnataka. Pin-560058 (India)"
FKID002802,active,True,12.9315144,77.687075,unplanned,water_logging,ORR East 1,Unknown,N/A,2024-03-07 06:23:35.139000+00:00,6,3,Thursday,3,March,1,High,1,0,,,,unmapped,HAL Old Airport,0,0,0,1,,,,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)"
FKID002803,active,True,13.0489057,77.4968507,unplanned,water_logging,Non-corridor,Unknown,N/A,2024-03-07 06:26:04.809000+00:00,6,3,Thursday,3,March,1,Low,0,1,,,,unmapped,Chikkabanavara,0,0,0,1,,,,"Mumbai Bengaluru Highway, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)"
FKID002804,closed,True,13.0305585,77.5159596,unplanned,tree_fall,Non-corridor,Unknown,N/A,2024-03-07 06:27:03.839000+00:00,6,3,Thursday,3,March,1,Low,0,0,2024-03-07 21:41:05.335976+00:00,914.0249496,Medium,unmapped,Peenya,0,0,0,1,,,,"ABB Cross Road, Narayanapura, Peenya, Bengaluru, Karnataka. Pin-560058 (India)"
FKID002805,closed,True,12.9694267,77.7006781,planned,construction,ORR East 2,Unknown,N/A,2024-03-24 05:25:01.730000+00:00,5,6,Sunday,3,March,1,High,1,0,,,,unmapped,HAL Old Airport,0,0,0,1,,,,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)"
FKID002806,resolved,True,12.9944876,77.6180296,unplanned,water_logging,Non-corridor,Unknown,N/A,2024-03-07 06:25:24.212000+00:00,6,3,Thursday,3,March,1,Low,0,0,,,,unmapped,Pulikeshinagar(F.Town),0,0,0,1,,,,"Assayee Road, Sham Mansion Apartment, Cox Town, Bengaluru, Karnataka. Pin-560005 (India)"
FKID002807,closed,True,12.9744687,77.6110393,unplanned,water_logging,Old Madras Road,Unknown,N/A,2024-03-07 06:28:39.076000+00:00,6,3,Thursday,3,March,1,High,1,1,2024-03-07 09:50:24.106505+00:00,201.7505084166667,Medium,unmapped,Ashok Nagar,0,0,0,1,,,,"Mahatma Gandhi Road, Mayo Hall Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)"
FKID002808,active,True,12.91174161,77.55222424,unplanned,others,Non-corridor,Unknown,N/A,2024-03-24 07:03:36.294000+00:00,7,6,Sunday,3,March,1,Low,0,0,,,,unmapped,K.S. Layout,0,0,0,1,,,,"Chikkallasandra Main Road, Komarla Brigade Residency, Chikkalsandra, Bengaluru, Karnataka. Pin-560061 (India)"
FKID002809,closed,True,12.9165618,77.5709117,unplanned,vehicle_breakdown,Non-corridor,Unknown,bmtc_bus,2024-03-24 04:39:08.136000+00:00,4,6,Sunday,3,March,0,Low,0,0,,,,unmapped,Banashankari,0,0,0,1,,,,"Subramanyapura Road, Sarbandapalya, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)"
FKID002810,closed,True,13.0260264,77.5443445,unplanned,tree_fall,Tumkur Road,Unknown,N/A,2024-03-07 06:29:12.975000+00:00,6,3,Thursday,3,March,1,High,1,0,2024-03-07 22:03:06.053156+00:00,933.8846359333334,Medium,unmapped,Yeshwanthpura,0,0,0,1,,,,"1st Main Road, Sri Vijayamaruthi Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)"
FKID002811,closed,True,12.905864,77.5857619,unplanned,water_logging,ORR West 1,Unknown,N/A,2024-03-07 06:28:59.293000+00:00,6,3,Thursday,3,March,1,High,1,0,2024-03-08 02:19:27.107475+00:00,1190.4635745833334,Medium,unmapped,J.P. Nagar,0,0,0,1,,,,"24th Main Road, Sarakki Agrahara, JP Nagar Phase 5, Bengaluru, Karnataka. Pin-560078 (India)"
FKID002812,closed,True,13.0585628,77.4663325,unplanned,vehicle_breakdown,Non-corridor,Unknown,lcv,2024-03-24 03:57:38.941000+00:00,3,6,Sunday,3,March,0,Low,0,0,,,,unmapped,No Police Station,0,0,0,1,,,,"Mumbai Bengaluru Highway, Bynapalya, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)"
FKID002813,closed,True,12.9525255,77.5413111,unplanned,water_logging,Mysore Road,Unknown,N/A,2024-03-07 06:31:55.411000+00:00,6,3,Thursday,3,March,1,High,1,1,2024-04-01 21:12:43.446579+00:00,36880.80059298334,Slow,unmapped,Byatarayanapura,0,0,0,1,,,,"Mysore Road, YR Vasudeva Bhattacharya Layout, Byatarayanapura New Extension, Bengaluru, Karnataka. Pin-560026 (India)"
FKID002814,closed,True,12.9711709,77.6054721,unplanned,vehicle_breakdown,Non-corridor,Unknown,bmtc_bus,2024-03-24 07:49:41.393000+00:00,7,6,Sunday,3,March,1,High,1,0,2024-03-24 07:51:24.452260+00:00,1.7176543333333332,Fast,unmapped,Ashok Nagar,0,0,0,1,,,,"Field Marshal KM Cariappa Road, Professor Asirvadam Circle, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)"
FKID002815,closed,True,12.9061244,77.5855252,unplanned,water_logging,ORR West 1,Unknown,N/A,2024-03-07 06:29:51.092000+00:00,6,3,Thursday,3,March,1,High,1,0,2024-03-07 08:28:26.473131+00:00,118.58968551666666,Medium,unmapped,J.P. Nagar,0,0,0,1,,,,"24th Main Road, Learning to Fly, JP Nagar Phase 6, Bengaluru, Karnataka. Pin-560078 (India)"
FKID002816,active,True,13.0300117,77.5630929,unplanned,tree_fall,Non-corridor,Unknown,N/A,2024-03-07 06:26:13.506000+00:00,6,3,Thursday,3,March,1,Low,0,1,,,,unmapped,Sadashivanagar,0,0,0,1,,,,"MS Ramaiah College Road, MSR Students Enclave, Mathikere Extension, Bengaluru, Karnataka. Pin-560054 (India)"
FKID002817,closed,True,12.9238644,77.5532613,planned,tree_fall,ORR West 1,Unknown,N/A,2024-03-07 06:00:51.088000+00:00,6,3,Thursday,3,March,1,High,1,0,,,,unmapped,Banashankari,0,0,0,1,,,,"1st Cross Road, Block 5 Phase 3, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)"
FKID002818,closed,True,13.0300746,77.5630008,unplanned,tree_fall,Non-corridor,Unknown,N/A,2024-03-07 06:31:34.908000+00:00,6,3,Thursday,3,March,1,Low,0,1,2024-03-07 10:11:52.212872+00:00,220.28841453333334,Medium,unmapped,Yeshwanthpura,0,0,0,1,,,,"MS Ramaiah College Road, MSR Students Enclave, Mathikere Extension, Bengaluru, Karnataka. Pin-560054 (India)"
FKID002819,closed,True,12.9903598,77.5886553,unplanned,water_logging,Bellary Road 1,Unknown,N/A,2024-03-07 06:29:24.108000+00:00,6,3,Thursday,3,March,1,High,1,0,2024-03-07 07:11:44.823298+00:00,42.345254966666666,Fast,unmapped,High ground,0,0,0,1,,,,"Palace Road, Kalpana Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
FKID002820,closed,True,12.9175858,77.5742196,unplanned,vehicle_breakdown,Non-corridor,Unknown,heavy_vehicle,2024-03-07 03:42:55.829000+00:00,3,3,Thursday,3,March,0,Low,0,0,,,,unmapped,Jayanagara,0,0,0,1,,,,"45th Cross Road, Banashankari Bus Stand Junction, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)"
FKID002821,active,True,12.9812788,77.586415,unplanned,water_logging,Non-corridor,Unknown,N/A,2024-03-07 06:35:15.548000+00:00,6,3,Thursday,3,March,1,Low,0,0,,,,unmapped,High ground,0,0,0,1,,,,"Palace Road, Karnataka Bhavan Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
FKID002822,closed,True,12.9167151,77.5980396,unplanned,vehicle_breakdown,Bannerghata Road,Unknown,bmtc_bus,2024-03-07 06:32:54.856000+00:00,6,3,Thursday,3,March,1,High,1,0,2024-03-07 08:21:37.515653+00:00,108.71099421666666,Medium,unmapped,Jayanagara,0,0,0,1,,,,"Silk Board Double Decker Flyover, Dr BR Ambedkar Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)"
FKID002823,closed,True,12.9711709,77.6054721,unplanned,vehicle_breakdown,Mysore Road,Unknown,bmtc_bus,2024-03-24 07:49:41.393000+00:00,7,6,Sunday,3,March,1,High,1,0,2024-03-24 09:23:10.500779+00:00,93.48512965,Medium,unmapped,Ashok Nagar,0,0,0,1,,,,"Field Marshal KM Cariappa Road, Professor Asirvadam Circle, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)"
FKID002824,closed,True,12.9217293,77.6602295,unplanned,water_logging,ORR East 1,Unknown,N/A,2024-03-07 06:35:37.600000+00:00,6,3,Thursday,3,March,1,High,1,0,2024-03-13 04:23:25.439339+00:00,8507.797322316666,Slow,unmapped,Bellandur,0,0,0,1,,,,"Outer Ring Road, Iblur Village, Bellandur, Bengaluru, Karnataka. Pin-560102 (India)"
FKID002825,closed,True,12.97119866,77.56672974,unplanned,water_logging,Non-corridor,Unknown,N/A,2024-03-07 06:41:00.454000+00:00,6,3,Thursday,3,March,1,Low,0,0,2024-03-21 06:12:43.463883+00:00,20131.716831383335,Slow,unmapped,Magadi Road,0,0,0,1,,,,"Binny Mill Main Road, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)"
FKID002826,active,True,13.0021205,77.6119216,unplanned,water_logging,Non-corridor,Unknown,N/A,2024-03-07 06:38:07.861000+00:00,6,3,Thursday,3,March,1,Low,0,0,,,,unmapped,K.G. Halli,0,0,0,1,,,,"Tannery Road, Puttanna Junction, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)"
FKID002827,closed,True,13.08657172,77.63491327,unplanned,vehicle_breakdown,Hennur Main Road,Unknown,others,2024-03-24 05:40:34.026000+00:00,5,6,Sunday,3,March,1,High,1,0,,,,unmapped,Hennuru,0,0,0,1,,,,"Thanisandra Main Road, Orchid Piccadilly, Chokkanahalli, Bengaluru, Karnataka. Pin-560064 (India)"
FKID002828,resolved,True,12.9995975,77.6196896,unplanned,vehicle_breakdown,Non-corridor,Unknown,bmtc_bus,2024-03-07 06:29:12.529000+00:00,6,3,Thursday,3,March,1,Low,0,0,2024-03-07 06:36:51.099470+00:00,7.642841166666667,Fast,unmapped,Pulikeshinagar(F.Town),0,0,0,1,,,,"Lazar Road, Government Police Quarters, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)"
FKID002829,active,True,12.9681012,77.6004463,unplanned,water_logging,Mysore Road,Unknown,N/A,2024-03-07 06:36:55.954000+00:00,6,3,Thursday,3,March,1,High,1,0,,,,unmapped,Cubbon Park,0,0,0,1,,,,"Field Marshal KM Cariappa Road, Cash Pharmacy Junction, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)"
FKID002830,active,True,12.977505,77.6408917,unplanned,tree_fall,IRR(Thanisandra road),Unknown,N/A,2024-03-07 06:44:26.696000+00:00,6,3,Thursday,3,March,1,High,1,0,,,,unmapped,Jeevanbheemanagar,0,0,0,1,,,,"100 Feet Road, BM Sri Circle, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)"
FKID002831,active,True,12.9816962,77.5868758,unplanned,water_logging,Non-corridor,Unknown,N/A,2024-03-07 06:43:34.284000+00:00,6,3,Thursday,3,March,1,Low,0,0,,,,unmapped,High ground,0,0,0,1,,,,"Park House Road, Karnataka Bhavan Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
FKID002832,active,True,12.9454369,77.5282032,unplanned,water_logging,ORR West 1,Unknown,N/A,2024-03-07 06:40:23.838000+00:00,6,3,Thursday,3,March,1,High,1,0,,,,unmapped,Byatarayanapura,0,0,0,1,,,,"Dr Rajkumar Puniya Bhoomi Road, Radiant Karel, Pantarapalya, Bengaluru, Karnataka. Pin-560039 (India)"
FKID002833,active,True,13.0074815,77.5479424,unplanned,others,West of Chord Road,Unknown,N/A,2024-03-07 06:41:25.339000+00:00,6,3,Thursday,3,March,1,High,1,0,,,,unmapped,Rajajinagar,0,0,0,1,,,,"2nd Main Road, Bovipalya, Mahalakshmipuram, Bengaluru, Karnataka. Pin-560086 (India)"
FKID002834,active,True,12.9812518,77.5863988,unplanned,water_logging,Non-corridor,Unknown,N/A,2024-03-07 06:34:04.966000+00:00,6,3,Thursday,3,March,1,Low,0,0,,,,unmapped,High ground,0,0,0,1,,,,"Palace Road, Karnataka Bhavan Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
FKID002835,closed,True,12.9365027,77.5813461,unplanned,water_logging,Non-corridor,Unknown,N/A,2024-03-07 06:44:21.199000+00:00,6,3,Thursday,3,March,1,Low,0,0,2024-03-17 06:39:46.389730+00:00,14395.4198455,Slow,unmapped,Jayanagara,0,0,0,1,,,,"15th Cross Road, Cauvery Circle, Jayanagar, Bengaluru, Karnataka. Pin-560004 (India)"
